Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Iraq,IRQ,..,..,..,..,..,..,..,0.0455400012433529,0.0343500003218651,0.0456200018525124,0.0368399992585182,0.0347599983215332,..,..,0.0383500009775162,0.0401699990034103,0.0373700000345707,0.0459600016474724,0.0427899993956089,0.032660000026226,0.0405299998819828
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Ireland,IRL,1.08382999897003,1.05193996429443,1.05575001239777,1.12434995174408,1.1777800321579,1.19196999073029,1.19886994361877,1.23407995700836,1.39126002788544,1.61371004581451,1.5947699546814,1.55262005329132,1.55675005912781,1.56757998466492,1.52098000049591,1.18211996555328,1.17507004737854,1.25187003612518,1.16719996929169,1.22527003288269,1.2325199842453
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Israel,ISR,3.82651996612549,4.06440019607544,4.00063991546631,3.76453995704651,3.74903011322021,3.92282009124756,4.01997995376587,4.29998016357422,4.25511980056763,4.04515981674194,3.86329007148743,3.93520998954773,4.08052015304565,4.02599000930786,4.11061000823975,4.21463012695312,4.47173976898193,4.62414979934692,4.77613019943237,5.2156400680542,5.70555019378662
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Italy,ITA,1.00364005565643,1.04069995880127,1.08124005794525,1.05894005298615,1.05025005340576,1.04435002803802,1.08401000499725,1.12899005413055,1.15971994400024,1.21786999702454,1.21797001361847,1.20155000686646,1.26218998432159,1.30106997489929,1.33840000629425,1.33850002288818,1.36642003059387,1.37012994289398,1.42443001270294,1.461590051651,1.50680005550385
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Jamaica,JAM,..,0.049100000411272,0.0609599985182285,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Japan,JPN,2.8584098815918,2.92348003387451,2.96514010429382,2.99320006370544,2.98125004768372,3.13091993331909,3.2276599407196,3.29257011413574,3.29223990440369,3.19589996337891,3.10494995117188,3.20536994934082,3.17371010780334,3.27895998954773,3.36788010597229,3.24071002006531,3.10665988922119,3.16635990142822,3.21919989585876,3.2182400226593,3.26897001266479
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Jordan,JOR,..,..,0.336890012025833,..,..,..,..,..,0.42153999209404,..,..,..,..,..,..,..,0.695469975471497,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kazakhstan,KAZ,0.18104000389576,0.220090001821518,0.255089998245239,0.25246000289917,0.248370006680489,0.283609986305237,0.242809996008873,0.208839997649193,0.216539993882179,0.229240000247955,0.153410002589226,0.153490006923676,0.16525000333786,0.171320006251335,0.167219996452332,0.169510006904602,0.141790002584457,0.126670002937317,0.116829998791218,0.118409998714924,0.12601999938488
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kenya,KEN,..,..,..,..,..,..,..,0.35521000623703,..,..,0.692219972610474,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Korea, Rep.",KOR,2.12519001960754,2.2786500453949,2.20774006843567,2.27722001075745,2.44214010238647,2.52290010452271,2.71934008598328,2.87258005142212,2.9888699054718,3.14668989181519,3.3157799243927,3.59198999404907,3.8503999710083,3.95124006271362,4.07785987854004,3.97819995880127,3.9870400428772,4.29205989837646,4.51632976531982,4.62702989578247,4.79571008682251
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kuwait,KWT,0.12542000412941,0.1788399964571,0.180010005831718,0.143470004200935,0.1300999969244,0.100830003619194,0.0847899988293648,0.0858500003814697,0.0855100005865097,0.112130001187325,0.101400002837181,0.0989599972963333,0.0972099974751472,0.301530003547668,0.427049994468689,0.0966000035405159,0.0798500031232834,0.0803999975323677,0.0634900033473969,0.191459998488426,0.186609998345375
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kyrgyz Republic,KGZ,0.156369999051094,0.171890005469322,0.198100000619888,0.222719997167587,0.199259996414185,0.198609992861748,0.230140000581741,0.234249994158745,0.190170004963875,0.159970000386238,0.155469998717308,0.15633000433445,0.16609999537468,0.149140000343323,0.125359997153282,0.119029998779297,0.111210003495216,0.107069998979568,0.101070001721382,0.090159997344017,0.088809996843338
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lao PDR,LAO,..,..,0.0370999984443188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Latvia,LVA,0.434830009937286,0.402630001306534,0.408430010080338,0.35929998755455,0.398400008678436,0.527069985866547,0.646910011768341,0.551069974899292,0.577199995517731,0.448579996824265,0.605710029602051,0.71561998128891,0.663070023059845,0.613210022449493,0.689079999923706,0.619400024414062,0.435140013694763,0.511039972305298,0.638689994812012,0.636269986629486,0.729910016059875
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lesotho,LSO,..,..,0.0418500006198883,0.0429500006139278,0.0553199984133244,..,..,..,..,0.0291000008583069,..,0.0125500001013279,..,..,..,0.0510100014507771,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lithuania,LTU,0.585529983043671,0.667620003223419,0.657549977302551,0.664129972457886,0.751399993896484,0.74821001291275,0.79203999042511,0.801739990711212,0.78931999206543,0.830839991569519,0.78329998254776,0.9026899933815,0.893040001392365,0.94871997833252,1.03011000156403,1.04340994358063,0.842410027980804,0.896260023117065,0.936619997024536,0.993529975414276,1.13361001014709
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Luxembourg,LUX,1.58314001560211,..,..,1.62349998950958,1.58818995952606,1.55873000621796,1.64885997772217,1.57165002822876,1.54663002490997,1.58838999271393,1.4237300157547,1.42453002929688,1.20664000511169,1.23380994796753,1.21700000762939,1.2522599697113,1.26689994335175,1.23898005485535,1.17180001735687,1.18287003040314,1.09150004386902
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Macao SAR, China",MAC,..,0.0622400008141994,0.0695699974894524,0.062440000474453,0.0534400008618832,0.0876000002026558,0.0829000025987625,0.0568399988114834,0.101060003042221,0.0540699996054173,0.0501199997961521,0.0442700013518333,0.0478900000452995,0.0511699989438057,0.0877600014209747,0.136490002274513,0.234919995069504,0.171900004148483,0.200790002942085,0.246659994125366,0.451200008392334
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Madagascar,MDG,0.100319996476173,0.181749999523163,0.201729997992516,0.290699988603592,0.1925999969244,0.150959998369217,0.141190007328987,0.120909996330738,0.117640003561974,0.130539998412132,0.099030002951622,0.0906699970364571,..,..,0.0132099995389581,..,0.012640000320971,0.0127499997615814,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Malaysia,MYS,0.468989998102188,..,0.652540028095245,..,0.599900007247925,..,0.6110600233078,..,0.788469970226288,1.01001000404358,1.03608000278473,1.03341996669769,1.09268999099731,..,1.2627500295639,1.27945005893707,1.41516995429993,..,1.04025995731354,..,0.950879991054535
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mali,MLI,..,..,..,..,..,..,..,0.218549996614456,..,..,0.583599984645844,..,..,..,..,0.314619988203049,..,0.291979998350143,..,0.157680004835129,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Malta,MLT,..,..,0.238309994339943,0.235660001635551,0.488229990005493,0.528930008411407,0.578440010547638,0.545390009880066,0.526669979095459,0.50739997625351,0.587409973144531,0.665059983730316,0.804319977760315,0.743359982967377,0.691789984703064,0.715149998664856,0.55689001083374,0.552119970321655,0.576089978218079,0.56427001953125,0.654410004615784
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0101899998262525,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mauritius,MUS,0.284020006656647,0.362569987773895,0.368050009012222,0.326039999723434,0.368180006742477,0.360529989004135,..,..,..,..,..,..,0.177729994058609,..,..,..,..,0.354229986667633,0.333869993686676,0.35699000954628,0.403239995241165
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mexico,MEX,0.306129992008209,0.324180006980896,0.354299992322922,0.393139988183975,0.388159990310669,0.398440003395081,0.369219988584518,0.398330003023148,0.443870007991791,0.47953999042511,0.494850009679794,0.471289992332458,0.420960009098053,0.425029993057251,0.43529999256134,0.42943000793457,0.387780010700226,0.328319996595383,0.306430011987686,0.283939987421036,0.300029993057251
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Moldova,MDA,..,..,..,0.324050009250641,0.349029988050461,0.398649990558624,0.406219989061356,0.545570015907288,0.534630000591278,0.525569975376129,0.366499990224838,0.337639987468719,0.349070012569427,0.297829985618591,0.314630001783371,0.307350009679794,0.280039995908737,0.257889986038208,0.256260007619858,0.241449996829033,0.235109999775887
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Monaco,MCO,..,..,..,..,0.0371900014579296,0.0382100008428097,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mongolia,MNG,0.187570005655289,0.2674899995327,0.251729995012283,0.251800000667572,0.267769992351532,0.237760007381439,0.191210001707077,0.238269999623299,0.336670011281967,0.304780006408691,0.244379997253418,0.230540007352829,0.23913000524044,0.232460007071495,0.223399996757507,0.156399995088577,0.183449998497963,0.134200006723404,0.101609997451305,0.0926999971270561,0.133009999990463
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Montenegro,MNE,..,..,..,0.797720015048981,1.01874005794525,0.924430012702942,1.22991001605988,1.1452100276947,..,..,..,0.314850002527237,..,0.374309986829758,0.363200008869171,0.374000012874603,0.324539989233017,0.348980009555817,0.503740012645721,0.36327999830246,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Morocco,MAR,..,0.546299993991852,0.471789985895157,0.565880000591278,..,..,0.549870014190674,..,..,..,0.660359978675842,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mozambique,MOZ,..,..,0.373140007257462,..,..,..,0.412129998207092,..,0.140009999275208,..,0.386350005865097,..,..,..,..,0.313120007514954,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Myanmar,MMR,0.121699996292591,0.0830999985337257,0.198870003223419,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0348399989306927,0.0635399967432022,0.089259997010231,0.148969992995262
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,0.139630004763603,..,..,..,0.349860012531281,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,0.0543899983167648,0.259240001440048,0.302199989557266,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Netherlands,NLD,1.78980004787445,1.79609000682831,1.74542999267578,1.78390002250671,1.7890100479126,1.77388000488281,1.74066996574402,1.67030000686646,1.62268996238708,1.66569995880127,1.70404005050659,1.8813099861145,1.9162700176239,2.15605998039246,2.17330002784729,2.1460599899292,2.15081000328064,2.17857003211975,2.13879990577698,2.18435001373291,2.32182002067566
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,New Zealand,NZL,..,1.10028994083405,..,1.14891004562378,..,1.12042999267578,..,1.15763998031616,..,1.25214004516602,..,1.23224997520447,..,1.15339004993439,..,1.22817003726959,..,1.34912002086639,..,1.40640997886658,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nicaragua,NIC,..,..,0.0349299982190132,..,..,..,..,..,..,..,..,0.0834399983286858,0.104489997029305,0.10283999890089,0.0893500000238419,0.10741999745369,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,0.132229998707771,..,..,..,..,..,..,..,..,..,..,..,0.284440010786057,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,North Macedonia,MKD,0.418879985809326,0.293099999427795,0.244609996676445,0.210639998316765,0.232370004057884,0.228249996900558,0.193729996681213,0.170929998159409,0.223580002784729,0.196789994835854,0.216340005397797,0.222760006785393,0.326759994029999,0.438939988613129,0.516460001468658,0.444119989871979,0.435849994421005,0.354389995336533,0.363669991493225,0.367830008268356,0.372640013694763
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Norway,NOR,..,1.56019997596741,1.62644994258881,1.67571997642517,1.53974997997284,1.47714996337891,1.44972002506256,1.5579400062561,1.54556000232697,1.71677994728088,1.6411999464035,1.61714005470276,1.61053001880646,1.64216005802155,1.70369005203247,1.92349994182587,2.032870054245,2.08167004585266,2.03482007980347,2.13599991798401,2.24435997009277
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,0.119620002806187,0.182809993624687,0.148540005087852,0.18588000535965,0.218659996986389,0.226909995079041,0.199249997735023,0.190310001373291,0.272549986839294,0.315990000963211
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Pakistan,PAK,0.11565999686718,0.151649996638298,0.198870003223419,..,..,0.398490011692047,..,0.632499992847443,..,0.448060005903244,..,0.329169988632202,..,0.292849987745285,..,0.246050000190735,..,0.212139993906021,..,0.174750000238419,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Panama,PAN,0.362639993429184,0.360740005970001,0.342200011014938,0.321090012788773,0.226459994912148,0.23183000087738,0.235369995236397,0.18172000348568,0.190650001168251,0.132100000977516,0.14452999830246,0.173040002584457,0.0753400027751923,0.0620599985122681,0.122950002551079,0.107450000941753,0.132400006055832,0.135299995541573,0.133589997887611,0.136240005493164,0.232350006699562
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.031580001115799,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Paraguay,PRY,..,0.066990002989769,0.0749299973249435,0.0613499991595745,0.0606600008904934,0.0609100013971329,..,..,0.0411299988627434,..,..,0.0421600006520748,0.0651699975132942,0.0716300010681152,0.0790100023150444,0.0967399999499321,0.11676000058651,0.148880004882812,0.146840006113052,0.137510001659393,0.156969994306564
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Peru,PER,0.112659998238087,0.110959999263287,0.106140002608299,0.108130000531673,0.155780002474785,..,..,..,..,..,..,0.0828199982643127,0.0553000010550022,0.0817399993538857,0.108050003647804,0.117020003497601,0.120080001652241,0.120849996805191,0.126829996705055,0.156959995627403,0.171829998493195
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Philippines,PHL,..,..,0.132630005478859,0.125269994139671,..,0.106919996440411,..,0.104979999363422,..,0.109010003507137,..,0.112219996750355,..,0.132070004940033,..,0.156829997897148,..,..,0.322219997644424,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Poland,POL,0.640779972076416,0.6215900182724,0.556749999523163,0.538060009479523,0.552500009536743,0.562780022621155,0.55102002620697,0.561930000782013,0.599439978599548,0.661059975624084,0.726189970970154,0.752210021018982,0.889970004558563,0.884829998016357,0.950760006904602,1.00423002243042,0.968209981918335,1.03785002231598,1.20609998703003,1.32334995269775,1.38608002662659
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Portugal,PRT,0.721560001373291,0.764819979667664,0.721830010414124,0.698019981384277,0.729300022125244,0.757550001144409,0.954479992389679,1.12416994571686,1.44334995746613,1.58001005649567,1.53529000282288,1.4574099779129,1.37861001491547,1.32467997074127,1.28991997241974,1.24329996109009,1.28075003623962,1.3192800283432,1.3495500087738,1.39561998844147,1.61391997337341
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,0.451310008764267,..,..,..,0.438589990139008,..,0.428829997777939,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,0.47859999537468,..,..,0.518830001354218,..,..,0.531289994716644,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Romania,ROU,0.36625999212265,0.391290009021759,0.37720999121666,0.39708000421524,0.389420002698898,0.412620007991791,0.456820011138916,0.51147997379303,0.552150011062622,0.443949997425079,0.44666001200676,0.474590003490448,0.462399989366531,0.390240013599396,0.382079988718033,0.487960010766983,0.488640010356903,0.506929993629456,0.49728998541832,0.476159989833832,0.465380012989044
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Russian Federation,RUS,1.04982995986938,1.17693996429443,1.24652004241943,1.28603005409241,1.15132999420166,1.06797003746033,1.07293999195099,1.11610996723175,1.04435002803802,1.2519199848175,1.13020002841949,1.01545000076294,1.02766001224518,1.02732002735138,1.07240998744965,1.10084998607635,1.10238003730774,1.10967004299164,0.990019977092743,1.03531002998352,1.09098994731903
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.649439990520477,..,..,0.758729994297028,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Saudi Arabia,SAU,..,..,..,0.06233000010252,0.0531499981880188,0.0423000007867813,0.0424499996006489,0.0452100001275539,0.0490199998021126,0.0733800008893013,0.88400000333786,0.890680015087128,0.869899988174438,0.807359993457794,..,..,..,..,..,..,0.498019993305206
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,0.293740004301071,..,0.434300005435944,..,..,..,..,0.577199995517731,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Serbia,SRB,0.854240000247955,0.304010003805161,0.639680027961731,0.491380006074905,0.289530009031296,0.395300000905991,0.439850002527237,0.578769981861115,0.669659972190857,0.817300021648407,0.702279984951019,0.683340013027191,0.85316002368927,0.683669984340668,0.723089993000031,0.810899972915649,0.838220000267029,0.872380018234253,0.918910026550293,0.886669993400574,0.90557998418808
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Seychelles,SYC,..,0.399679988622665,0.382600009441376,0.387070000171661,0.32574000954628,0.283930003643036,..,..,..,..,..,..,..,..,..,..,0.216849997639656,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Singapore,SGP,1.81699001789093,2.00929999351501,2.03281998634338,1.99679005146027,2.07858991622925,2.14806008338928,2.1165599822998,2.31985998153687,2.59674000740051,2.12789988517761,1.92918002605438,2.06955003738403,1.91832995414734,1.92104005813599,2.082279920578,2.1744499206543,2.07291007041931,1.89904999732971,1.80957996845245,1.8850599527359,2.16304993629456
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Slovak Republic,SVK,0.638059973716736,0.624650001525879,0.563139975070953,0.561460018157959,0.50068998336792,0.493319988250732,0.474880009889603,0.447459995746613,0.46136999130249,0.472719997167587,0.605499982833862,0.652549982070923,0.794610023498535,0.820050001144409,0.876999974250793,1.1572699546814,0.788569986820221,0.884559988975525,0.835550010204315,0.822409987449646,0.897809982299805
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Slovenia,SVN,1.35982000827789,1.46766996383667,1.44324994087219,1.2479100227356,1.37026000022888,1.41778004169464,1.5370500087738,1.42702996730804,1.62672996520996,1.81184005737305,2.05133008956909,2.41297006607056,2.56061005592346,2.56487011909485,2.36547994613647,2.19565010070801,2.00763988494873,1.86530005931854,1.9459400177002,2.04128003120422,2.14265990257263
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,South Africa,ZAF,..,0.642239987850189,..,0.676500022411346,0.726809978485107,0.770240008831024,0.802909970283508,0.79364001750946,0.805670022964478,0.749930024147034,0.662840008735657,0.667530000209808,0.669340014457703,0.663299977779388,0.709869980812073,0.731469988822937,0.749920010566711,0.762570023536682,0.687730014324188,0.614300012588501,0.603600025177002
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Spain,ESP,0.882759988307953,0.888329982757568,0.959710001945496,1.02373003959656,1.04088997840881,1.09956002235413,1.17701995372772,1.24053001403809,1.32500004768372,1.36363995075226,1.35995995998383,1.33341002464294,1.29876005649567,1.27481997013092,1.24159002304077,1.22178995609283,1.18985998630524,1.20976996421814,1.24151003360748,1.25024998188019,1.41039001941681
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sri Lanka,LKA,0.143920004367828,..,..,..,0.182099997997284,..,0.174199998378754,..,0.114440001547337,..,0.132410004734993,..,..,0.0973000004887581,0.096050001680851,0.102909997105598,0.120339997112751,0.118179999291897,0.119489997625351,..,0.115970000624657
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Vincent and the Grenadines,VCT,..,0.0400799997150898,0.113899998366833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sudan,SDN,0.472770005464554,0.374830007553101,0.322470009326935,0.280800014734268,0.238250002264977,0.224999994039536,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sweden,SWE,..,3.87380003929138,..,3.57947993278503,3.36128997802734,3.35958003997803,3.47499990463257,3.23382997512817,3.46999001502991,3.39527988433838,3.1678900718689,3.18702006340027,3.23024988174438,3.26042008399963,3.10184001922607,3.21902990341187,3.24735999107361,3.36279010772705,3.32105994224548,3.38757991790771,3.48959994316101
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Switzerland,CHE,2.26385998725891,..,..,..,2.60818004608154,..,..,..,2.65296006202698,..,..,..,2.8745698928833,..,..,3.07832002639771,..,3.07698011398315,..,3.19679999351501,..
